0.016453267882979267,3485574.7473531934
0.01838664160781464,3019006.556107645
0.029491556804183,1586564.5461007822
0.032447541424799026,1386398.3644726893
0.04346641964676276,715230.3466488052
0.04914485995746801,639770.7326792307
0.05594096153567715,344408.7210356008
0.058635967333932504,285347.61649323045
0.08289101951823061,176221.76867918664
0.09080027566528431,160737.3986149245
0.11347347662017168,99266.39312750465
0.12243730025349922,92622.66132976601
0.15143790612602956,63230.96014811966
0.16040172975935715,59016.41321085978
0.19151147060443516,43575.15861581708
0.2004752942377627,41378.16743822993
0.23263960256911456,31778.123670296936
0.2416034262024421,30457.42582892219
0.27482230202006774,24201.185709905156
0.28378612565339534,23422.124705140763
0.3180595689572948,19111.362389844177
0.3264961088474855,18545.28378061863
0.360242268408248,15552.664924991686
0.3692060920415756,15094.219516152483
0.40453410283174895,12928.124059045385
0.4129706427219395,12591.875295374897
0.4477713697689759,10967.298668966927
0.4567351934023035,10755.987037520288
0.49206320419247684,9461.522790168867
0.5004997440826675,9259.550115267422
0.5363550386159778,8234.98942000891
0.5447915785061683,8080.608821226914
0.5795923055532048,7243.922831295706
0.5885561291865323,7136.885735940356
0.6238841399767057,6445.808701054274
0.6328479636100333,6360.869087552277
0.6681759744002066,5755.953332797231
0.6766125142903973,5660.047223815866
0.7124678088237074,5194.764690123191
0.7209043487138981,5095.576102223951
0.7567596432472083,4721.5762199357405
0.765196183137399,4623.23841206214
0.8010514776707093,4299.087229413481
0.8094880175608998,4243.936994434412
0.8453433120942101,3945.6820157165603
0.8537798519844008,3880.625074920414
0.889635146517711,3624.5322739793223
0.8980716864079017,3583.101771195262
0.9339269809412118,3347.235292722763
0.9428908045745394,3347.235292722763
0.96, 3200
0.98, 3000
1.01, 2800
