0.013926544233952176; 224849.42676355492
0.023217243136424565; 183828.11290751252
0.03354024191694943; 148378.6689979043
0.0438632406974743; 119808.4473276131
0.053797739523893384; 96473.46134020109
0.06412073830441825; 85681.79867609718
0.07572023693414781; 78325.60397823976
0.08731973556387737; 71283.4955821554
0.09891923419360693; 64932.21419728792
0.11051873282333649; 59304.73940702554
0.12211823145306605; 55529.81987153462
0.13371773008279558; 52041.41732272225
0.14531722871252517; 48815.52397991411
0.1569167273422547; 45789.59421216852
0.16851622597198423; 43373.204117125584
0.18011572460171382; 41157.42485879376
0.19171522323144335; 37926.01973021701
0.20331472186117294; 36601.40299957566
0.21491422049090247; 35496.140545208335
0.22651371912063206; 35135.18700316926
0.2381132177503616; 34608.316002163156
0.24971271638009113; 31388.957449602516
0.2613122150098207; 30074.21566604947
0.27291171363955025; 28895.14209257846
0.28451121226927983; 27712.989834389256
0.29611071089900937; 26650.164585621915
0.30771020952873895; 25628.099915780476
0.3193097081584685; 24733.00440709086
0.330909206788198; 23890.394958004912
0.3425087054179276; 23035.508715582495
0.35410820404765714; 22230.962906121127
0.36570770267738667; 21473.593558723667
0.3773072013071163; 20815.897314295147
0.38890669993684585; 20124.6149617157
0.4005061985665754; 19456.289644510303
0.4121056971963049; 18843.624556516887
0.42370519582603444; 18250.25186789174
0.4353046944557641; 17659.861524620013
0.4469041930854936; 17134.19441126534
0.45850369171522315; 16565.179007156916
0.4701031903449527; 16072.096441432608
0.4817026889746822; 15593.691073975595
0.49330218760441186; 15089.239700225802
0.5049016862341413; 14653.10772262499
0.516501184863871; 14191.691507288573
0.5281006834936004; 13806.02080567155
0.53970018212333; 13371.278770767078
0.5512996807530597; 12996.34753789911
0.5628991793827891; 12609.495552402124
0.5744986780125187; 12245.036882444387
0.5860981766422482; 11880.548566273712
0.5976976752719778; 11547.417472571675
0.6092971739017075; 11193.741545727386
0.6208966725314369; 10841.258375791474
0.6324961711611665; 10537.269023811004
0.6440956697908959; 10196.39143367435
0.6556951684206256; 9910.484178536582
0.6672946670503552; 9581.363472630932
0.6788941656800846; 9312.701628020879
0.6904936643098143; 9043.531871391308
0.7020931629395439; 8750.976243962801
0.7136926615692734; 8482.950112472585
0.725292160199003; 8201.236880416172
0.7368916588287324; 7964.192355278495
0.7484911574584621; 7706.553047473261
0.7600906560881917; 7450.623454792316
0.7716901547179211; 7216.008481540011
0.7832896533476508; 6982.572704581595
0.7948891519773802; 6744.688877652601
0.8064886506071098; 6526.5001528852545
0.8180881492368395; 6326.605588052573
0.8296876478665689; 6094.797072969053
0.8412871464962985; 5887.158182059669
0.852886645126028; 5681.541344876119
0.8644861437557576; 5478.2348888704055
0.8760856423854873; 5272.822487471742
0.8876851410152167; 5084.141496169638
0.8992846396449463; 4893.506057024724
0.910884138274676; 4714.206690746334
0.9224836369044054; 4525.360234220657
0.934083135534135; 4344.078779927976
0.9456826341638647; 4166.354700115862
0.9562276329181643; 4049.
0.97; 3900.
0.98; 3800.
0.99; 3700.
1; 3300.
